SITE_ID,YEAR,VISIT_NO,DATE_COL,LOC_NAME,LAT_DD83,LON_DD83,HUC8
FW08TX058,2009,1,22-Jul-09,Nueces River,28.72577061,-99.81584145,12110103
FW08IN001,2009,1,24-Jun-09,Middle Fork Wildcat Creek,40.44300629,-86.44409555,5120107
FW08KS003,2009,1,20-May-09,Turkey Creek,37.3952849,-98.92627961,11060003
FW08KS037,2009,1,9-Jun-09,Starvation Creek,39.72059013,-99.22212862,10260012
FW08KS058,2009,1,8-Jun-09,Saline River,39.1062615,-99.23252823,10260009
FW08KS001,2009,1,16-Jun-09,Twelvemile Creek,39.01490805,-98.01046463,10260010
FW08KS019,2009,1,3-Jun-09,Smoky Hill River,38.83876448,-100.9919327,10260003
FW08KS017,2009,1,2-Jun-09,Smoky Hill River,38.76631205,-100.2741424,10260003
FW08MD027,2009,1,9-Jun-09,Potomac River at Cumberland,39.62553819,-78.75176281,2070002
FW08MD019,2009,1,17-Jun-09,Monocacy River,39.32188442,-77.41207915,2070009
FW08MD015,2009,1,15-Jun-09,Potomac River,39.62420563,-78.42926826,2070003
FW08TX066,2009,1,6-Aug-09,Nueces River,29.44390726,-99.99400813,12110101
FW08MD028,2009,1,1-Jun-09,Tributary to Bennett Creek,39.31107179,-77.28332533,2070009
FW08MD011,2009,1,8-Jun-09,Collier Run,39.67335484,-78.65539148,2070002
FW08MD013,2009,1,2-Jun-09,Tributary to Big Pipe Creek,39.69016591,-76.9302438,2070009
FW08MD023,2009,1,16-Jun-09,North Branch Potomac River,39.50344712,-78.90453199,2070002
FW08MD025,2009,1,3-Jun-09,Monocacy River,39.59254931,-77.30108026,2070009
FW08MD016,2009,1,10-Jun-09,Conococheague Creek,39.64985757,-77.84047546,2070004
FW08TX064,2009,1,15-Oct-09,Clear Fork Brazos River,32.92485108,-99.50661948,12060102
FW08TX046,2009,1,17-Sep-09,Pecos River,31.77034478,-103.7792891,13070001
FW08TX038,2009,1,18-Aug-09,Rio Grande,26.23519886,-98.54719295,13090001
FW08TX033,2009,1,25-Jun-09,Canadian River,35.97240799,-100.8243878,11090106
FW08TX030,2009,1,20-Aug-09,Rio Grande,25.84893298,-97.43996032,13090002
FW08TX015,2009,2,14-Oct-09,Paint Creek,33.10875253,-99.44199414,12060103
FW08TX015,2009,1,8-Jul-09,Paint Creek,33.10875253,-99.44199414,12060103
FW08OK002,2008,2,9-Sep-08,Little Deep Fork Creek,35.80398666,-96.4833534,11100303
FW08TX065,2009,1,23-Jun-09,Canadian River,35.45113932,-102.0050532,11090105
FW08TX055,2008,1,9-Sep-08,Colorado River,31.76247549,-100.1404814,12090101
FW08TX023,2009,1,1-Oct-09,Rio Grande,29.77151273,-101.7318191,13040212
FW08TX062,2009,1,2-Sep-09,Rio Grande,31.12116421,-105.6636175,13040100
FW08TX063,2009,1,2-Jun-09,Navasota River,30.47115358,-96.13823899,12070103
FW08TX022,2009,1,19-Aug-09,Rio Grande,26.04501756,-97.79640606,13090002
FW08TX068,2009,1,16-Sep-09,Bealls Creek,32.24997622,-101.3757954,12080007
FW08TX052,2009,1,9-Jul-09,Prairie Dog Town Fork Red River,34.56294962,-100.6273496,11120105
FW08AL001,2009,1,15-Jun-09,Piney Woods Creek,33.22341539,-86.88815694,3150202
FW08AL016,2009,1,12-Jun-09,Little Bear Creek,34.69505835,-87.76208738,6030005
FW08AL018,2009,1,28-Jun-09,Unnamed Stream,32.93231611,-86.36246869,3150107
FW08AL019,2009,1,16-Jun-09,Unnamed Stream,32.91383014,-87.53264771,3160113
FW08AL032,2009,1,11-Jun-09,Little Bear Creek,34.50734375,-88.05036703,6030006
FW08TX050,2009,1,23-Jul-09,Rio Grande,28.95042062,-100.6493658,13080001
FW08MO004,2009,1,5-Jun-09,Cub Creek,37.77833107,-91.03216734,7140102
FW08MO008,2009,1,27-May-09,Walnut Creek,40.11656931,-92.76214243,10280202
FW08MO010,2009,1,28-May-09,Unknown,39.97807985,-91.70303678,7110003
FW08MO024,2009,1,26-May-09,Little Mussel Creek,40.09405365,-92.83475533,10280202
FW08MO068,2009,1,14-May-09,Contrary Creek,39.69717334,-94.88073103,10240011
FW08MO069,2009,1,20-May-09,Spencer Creek,39.4414695,-91.52662117,7110007
FW08MO076,2009,1,28-May-09,Brushy Creek,39.71144955,-94.15728285,10280101
FW08MO080,2009,1,4-Jun-09,South Fork Brush Creek,37.76798723,-93.58093759,10290106
FW08MS010,2009,1,1-Jul-09,Comite Creek,31.00026568,-91.03949671,8070202
FW08MS025,2009,1,26-Jun-09,Pascagoula River,30.88339034,-88.77355139,3170006
FW08MS048,2009,1,25-Jun-09,Usopha Creek,31.79643692,-89.67854599,3170004
FW08MS058,2009,1,23-Jun-09,Lick Creek,31.61470413,-90.67871443,8060205
FW08RMO9100,2009,1,12-May-09,Eleven Point River,36.79240222,-91.33113803,11010011
FW08RMO9101,2009,1,13-May-09,North Fork White River,36.7585416,-92.15479387,11010006
FW08RMO9102,2009,1,19-May-09,Jacks Fork,37.14889669,-91.44499851,11010008
FW08RMO9103,2009,1,19-May-09,Current River,37.33459087,-91.47605105,11010008
FW08RMO9104,2009,1,20-May-09,Big Piney River,37.50560574,-91.98130652,10290202
FW08RMO9105,2009,1,21-May-09,Bryant Creek,36.86908368,-92.47030418,11010006
FW08RMO9108,2009,1,23-Jun-09,Deer Creek,39.65361097,-94.22593174,10280101
FW08RMO9109,2009,1,24-Jun-09,Little Muddy Creek,40.40061264,-94.22687705,10280101
FW08RMO9112,2009,1,1-Jul-09,Sugar Creek,40.10166215,-92.61835942,10280202
FW08RMO9010,2009,1,29-Jun-09,Crabapple Creek,39.44708861,-93.9285555,10300101
FW08RMO9113,2009,1,6-Jul-09,Spring Creek,40.31850124,-92.86299669,10280202
FW08RMO9011,2009,1,29-Jun-09,Bunch Hollow,39.59751279,-93.62302697,10280101
FW08RIA9107,2009,1,17-Jun-09,Shoal Creek,40.59341384,-92.84994501,10280201
FW08RIA9106,2009,1,15-Jun-09,South Fork White Breast Creek,40.9661446,-93.61532878,7100008
FW08ID016,2009,1,6-Jul-09,Clover Creek,42.525315,-115.490775,17050102
FW08RIDREF,2009,1,14-Jul-09,Selway River,45.81916667,-114.7583738,17060301
FW08ID048,2009,1,7-Jul-09,Snake River,42.7385011,-114.8442758,17040212
FW08ND072,2009,1,23-Jul-09,Heart River,46.56969834,-101.6613958,10130203
FW08VT015,2009,1,8-Jul-09,East Creek,43.71524251,-72.92352172,2010002
FW08VT017,2009,1,23-Jun-09,Keyer Brook,44.98024153,-71.544147,1080101
FW08VT025,2009,1,14-Jul-09,Locust Creek,43.76413972,-72.63539338,1080105
FW08DE028,2009,1,21-Jul-09,Fork Branch,39.20048459,-75.61541836,2040207
FW08ND038,2009,1,5-Aug-09,Knife River,47.34813679,-101.4005221,10130201
FW08MD010,2009,1,23-Jul-09,Rock Creek,38.90393408,-77.05623395,2070010
FW08MD015,2009,2,22-Jul-09,Potomac River,39.62420563,-78.42926826,2070003
FW08CO123,2009,1,30-Jul-09,North Fork Cache La Poudre River,40.89838315,-105.3801509,10190007
FW08CO136,2009,1,28-Jul-09,Bear Creek,37.41580693,-102.5614433,11040005
FW08SD001,2009,1,23-Jul-09,Mud Creek,45.40522735,-98.05885552,10160005
FW08SD006,2009,1,10-Jul-09,Lone Tree Creek,45.42562414,-102.3501296,10130306
FW08SD014,2009,1,9-Jul-09,Moreau River,45.15361622,-102.5972291,10130305
FW08SD018,2009,1,18-Jun-09,Bad River,44.11269572,-100.9509769,10140102
FW08SD031,2009,1,17-Jun-09,Bad River,44.04386154,-101.4511151,10140102
FW08RSD9036,2009,1,22-Jul-09,Mud Creek,45.31190194,-97.86872113,10160005
FW08RSDP04R052,2009,1,24-Jul-09,Oak Creek,45.73477454,-100.6147527,10130102
FW08SC008,2009,1,18-Jun-09,Catawaba River,34.95063268,-80.92319021,3050103
FW08NC017,2009,1,1-Jun-09,Roanoke River,36.48170984,-77.65993982,3010107
FW08NC021,2009,1,2-Jun-09,Cape Fear River,35.40008016,-78.77839795,3030004
FW08NC024,2009,1,14-Jun-09,Yadkin River,36.21491717,-80.96029352,3040101
FW08NC025,2009,1,21-Jun-09,Dan River,36.53075226,-79.3282469,3010104
FW08NC029,2009,1,5-Jun-09,Contentnea Creek,35.45800111,-77.67500301,3020203
FW08NC032,2009,1,15-Jun-09,Yadkin River,35.99756325,-80.41812604,3040101
FW08NC034,2009,1,9-Jun-09,Chowan River,36.15021169,-76.73789,3010203
FW08NC039,2009,1,7-Jun-09,Black River,34.51978137,-78.25694366,3030006
FW08NC041,2009,1,23-Jun-09,Neuse River,35.939543,-78.57552909,3020201
FW08NC042,2009,1,12-Jun-09,Little Tennessee River,35.35125826,-83.50721925,6010202
FW08NC049,2009,1,17-Jun-09,Cape Fear,35.59448257,-79.05209553,3030004
FW08NC050,2009,1,4-Jun-09,Chowan River,36.47169936,-76.94344925,3010203
FW08NC050,2009,2,24-Jun-09,Chowan River,36.47169936,-76.94344925,3010203
FW08NC055,2009,1,20-Jun-09,North Fork New River,36.54957105,-81.37325538,5050001
FW08ID010,2009,1,20-Jul-09,Lake Creek,45.33148348,-115.9499493,17060208
FW08ID013,2009,1,9-Jul-09,Snake River,42.5756575,-113.6292099,17040209
FW08MS062,2009,1,21-Jul-09,Unnamed,32.80068091,-90.401821,8030206
FW08MS017,2009,1,13-Jul-09,Newton Creek,32.49146753,-89.15185344,3170001
FW08MS023,2009,1,13-Jul-09,Bakers Creek,32.30793009,-90.32894734,8060202
FW08RMS9447,2009,1,15-Jul-09,Caston Creek,31.33359687,-90.91144593,8060205
FW08MS033,2009,1,9-Jul-09,Leake County Creek,32.66983934,-89.43451691,3180001
FW08MS002,2009,1,8-Jul-09,Middleton Creek,31.35112163,-90.84964514,8060205
FW08MS025,2009,2,29-Jul-09,Pascagaula River,30.88339034,-88.77355139,3170006
FW08MS016,2009,1,23-Jul-09,Temtom River,33.91373789,-88.53107038,3160101
FW08MS038,2009,1,7-Jul-09,Ready Branch,31.95175587,-90.12811568,3180002
FW08MS007,2009,1,21-Jul-09,Bluff Creek,32.64695978,-90.33467008,8060202
FW08MS034,2009,1,22-Jul-09,Unknown Creek,33.15909382,-89.96501397,8030206
FW08MI012,2009,1,3-Aug-09,South Branch White River,43.52616425,-86.11596352,4060101
FW08RME94,2009,1,22-Jul-09,Aroostook River,46.50417502,-68.36296697,1010004
FW08MI003,2009,2,4-Aug-09,Cedar Creek,43.77079423,-85.97860139,4060101
FW08VT012,2009,1,1-Jul-09,Alder Meadow Brook,43.48264991,-72.62773833,1080106
FW08CO060,2009,1,17-Jun-09,Purgatoire River,37.8173524,-103.3687502,11020010
FW08RWI9055,2009,1,16-Jun-09,Mukwonago River,42.85418358,-88.39892387,7120006
FW08RWI9044,2009,1,15-Jun-09,Bingham Creek,44.01207682,-89.78829777,7070003
FW08MO058,2009,1,19-May-09,Unnamed,39.1538803,-91.62585609,7110008
FW08OR021,2009,1,12-Jun-09,John Day River,45.16977887,-120.482277,17070204
FW08OR033,2009,1,1-Jun-09,Malheur River,43.77083697,-118.0489728,17050117
FW08OR037,2009,1,15-Jun-09,John Day River,45.53251916,-120.3580321,17070204
FW08OR049,2009,1,30-May-09,Owyhee River,43.05277149,-117.6943371,17050110
FW08ROR9099,2009,1,28-May-09,Owyhee River,42.97872647,-117.7087394,17050110
FW08IA003,2009,1,28-May-09,Maple River,42.06933973,-95.9195375,10230005
FW08IA015,2009,1,1-Jun-09,North Raccoon River,42.41056828,-94.98608641,7100006
FW08IA062,2009,1,6-Jul-09,Upper Iowa River,43.49761688,-92.19012325,7060002
FW08IA063,2009,1,18-May-09,Unnamed Creek,41.37852953,-95.22440283,10240002
FW08IA083,2009,1,30-Jun-09,Wolf Creek,42.44584416,-96.01966152,10230004
FW08MD021,2009,1,23-Jun-09,Gwynns Falls,39.31356348,-76.68983727,2060003
FW08MD026,2009,1,24-Jun-09,Tributary to County Line Creek,38.62030273,-76.75526854,2060006
FW08MD030,2009,1,25-Jun-09,Port Tobacco Creek,38.51169112,-77.02282385,2070011
FW08ND046,2009,1,9-Jul-09,Heart River south of Richardton ND,46.75413656,-102.349092,10130202
FW08ND086,2009,1,7-Jul-09,Spring Creek,47.27720803,-102.131613,10130201
FW08DE012,2009,1,6-Jul-09,Gravelly Run,39.20764402,-75.74852692,2060002
FW08KS044,2009,1,22-Jun-09,Smoky Hill River,38.66455303,-98.06276981,10260006
FW08MO001,2009,1,18-May-09,Sandy Creek,39.14697049,-91.39218266,7110008
FW08AZ155,2009,1,20-May-09,Eagle Creek,33.08808747,-109.4624855,15040005
FW08PA025,2009,1,3-Aug-09,Cedar Run,41.60763383,-77.50377047,2050205
FW08ND016,2009,1,11-Aug-09,Tongue River south of Olga,48.76217456,-98.04276129,9020313
FW08ND020,2009,1,13-Aug-09,Wild Rice River north of Cayuga,46.11629311,-97.38506348,9020105
FW08ND071,2009,1,12-Aug-09,North Branch Elm River,47.32471283,-97.0365987,9020107
FW08AL001,2009,2,9-Jul-09,Piney Woods Creek,33.22341539,-86.88815694,3150202
FW08AL002,2009,1,26-Jun-09,Little Shades Creek,33.424918,-86.77562358,3150202
FW08AL002,2009,2,10-Jul-09,Little Shades Creek,33.424918,-86.77562358,3150202
FW08AL004,2009,1,1-Jul-09,Early Creek,33.87273064,-86.32362837,3150106
FW08AL007,2009,1,19-Jul-09,Unnamed,34.09180468,-87.73796193,3160103
FW08AL008,2009,1,3-Jul-09,Little Tallahatchee Creek,33.77873961,-85.75962636,3150106
FW08AL009,2009,1,25-Jun-09,Mud Creek,33.35811668,-87.14547143,3160112
FW08AL012,2009,2,2-Jul-09,Elk River,34.95092177,-87.042028,6030004
FW08AL013,2009,1,16-Jul-09,Unnamed Stream,33.26014983,-85.50357137,3150109
FW08AL014,2009,1,22-Jul-09,Uphapee Creek,32.48594218,-85.72031495,3150110
FW08AL016,2009,2,21-Jul-09,Little Bear Creek,34.69505835,-87.76208738,6030005
FW08AL020,2009,1,8-Jul-09,Cahaba River,33.41281267,-86.75189943,3150202
FW08AL024,2009,1,15-Jul-09,Mulberry Fork,34.00378128,-86.74110543,3160109
FW08AL025,2009,1,23-Jul-09,Chattahoochee River,32.43328885,-84.96698746,3130003
FW08AL031,2009,1,7-Jul-09,Cahaba River,33.15834892,-87.02985999,3150202
FW08AL033,2009,1,30-Jun-09,Unnamed Stream,33.79214422,-86.13073021,3150106
FW08AL035,2009,1,14-Jul-09,Black Warrior River,33.24312036,-87.50377582,3160112
FW08AL036,2009,1,18-Jul-09,Stewart Creek,33.8511662,-87.80278113,3160105
FW08AL046,2009,1,24-Jul-09,Water Works Creek,32.98546202,-85.32497105,3130002
FW08CO004,2009,1,21-Jul-09,Coal Creek,39.95199557,-105.1684421,10190005
FW08CO007,2009,1,22-Jul-09,South Rush Creek,38.88673321,-103.6834836,11020012
FW08ND054,2009,1,4-Aug-09,Knife River at Hazen,47.28432005,-101.618357,10130201
FW08ID032,2009,1,8-Jul-09,Snake River,42.66148589,-114.6627054,17040212
FW08RAL9016,2009,1,17-Jul-09,Clark Creek,34.08123881,-88.02134437,3160103
FW08AR003,2009,1,14-Jul-09,Crooked Creek,36.24468981,-92.83583518,11010003
FW08AR006,2009,1,12-Jul-09,Wells Creek,36.21829613,-91.27018957,11010010
FW08AR012,2009,1,6-Jul-09,White River,34.35270394,-91.10541947,8020303
FW08AR014,2009,1,19-Jul-09,St. Francis River,34.69500093,-90.64588479,8020203
FW08OK035,2008,1,10-Sep-08,West Sandy Creek,35.71768792,-96.37697902,11100303
FW08AL034,2009,1,25-Jul-09,Escatawpa River,31.30014686,-88.40095587,3170008
FW08RAL9025,2009,1,28-Jul-09,Dry Creek,31.93479562,-85.61060895,3140202
FW08AR017,2009,1,8-Jul-09,Saline River,33.55630443,-92.02261247,8040204
FW08AR019,2009,1,28-Jun-09,Fourche La Fave,34.92887774,-93.36068491,11110206
FW08AR024,2009,1,23-Jun-09,Little River,33.61703373,-93.86000774,11140109
FW08AR028,2009,1,7-Jul-09,White River,34.43419253,-91.16681756,8020303
FW08AR030,2009,1,25-Jun-09,Ouachita River,34.35517222,-92.86759448,8040102
FW08AR036,2009,1,29-Jun-09,Red River,33.56425478,-94.38411286,11140106
FW08AR041,2009,1,13-Jul-09,White River,36.35957618,-92.59069445,11010003
FW08AR084,2009,1,24-Jun-09,Tribble Creek,33.87304613,-93.50813619,8040103
FW08AL006,2009,1,27-Jun-09,Finikochika Creek,32.99386913,-86.3618639,3150107
FW08AL022,2009,1,15-Aug-09,Satilpa Creek,31.68739652,-88.05213311,3160203
FW08AL023,2009,1,13-Aug-09,Cedar Creek,32.15904561,-87.01008263,3150203
FW08AL027,2009,1,16-Aug-09,Unnamed Stream,32.12422057,-87.52831805,3150203
FW08AL029,2009,1,11-Jul-09,Tallapoosa River,33.62400503,-85.49383877,3150108
FW08AL047,2009,1,14-Aug-09,Unnamed Stream,32.97036777,-87.1982608,3150202
FW08RAL9066,2009,1,13-Jul-09,South Sandy Creek,32.96861216,-87.39696394,3160113
FW08CO028,2009,1,16-Jun-09,Purgatoire River,37.60461992,-103.6059701,11020010
FW08CO053,2009,1,25-Aug-09,Little Snake River,40.45365821,-108.4544306,14050002
FW08DE030,2009,1,2-Sep-09,Maple Branch,38.75883915,-75.45607356,2060008
FW08DE034,2009,1,13-Jul-09,Tributary to Stoney Branch,38.61047406,-75.44938205,2060008
FW08DE040,2009,1,8-Jul-09,Marshyhope Ditch,38.90192643,-75.647589,2060008
FW08DE043,2009,1,15-Jul-09,Kent Sussex Line Branch,38.85995889,-75.53066787,2060008
FW08DE044,2009,1,11-Aug-09,Milton Branch,39.08338042,-75.71538914,2060005
FW08DE049,2009,1,4-Aug-09,Paw Paw Branch,39.3025935,-75.65458078,2040207
FW08ID013,2009,2,26-Aug-09,Snake River,42.5756575,-113.6292099,17040209
FW08ID014,2009,1,21-Jul-09,Middle Fork Clearwater River,46.13488438,-115.9599482,17060304
FW08ID016,2009,2,25-Aug-09,Clover Creek,42.525315,-115.490775,17050102
FW08ID017,2009,1,4-Aug-09,Salmon River,45.36948406,-114.2899056,17060203
FW08ID019,2009,1,12-Aug-09,Spokane River,47.69644765,-116.9152781,17010305
FW08ID020,2009,1,23-Jul-09,Payette River,43.96347067,-116.1891543,17050122
FW08ID023,2009,1,28-Jul-09,North Fork Clearwater River,46.66522965,-115.5475071,17060307
FW08ID026,2009,1,18-Aug-09,Salmon River,45.38527555,-115.5332862,17060207
FW08ID029,2009,1,22-Jul-09,North Fork Payette River,44.39606896,-116.0460788,17050123
FW08ID033,2009,1,5-Aug-09,Lemhi River,45.13322891,-113.8008196,17060204
FW08ID037,2009,1,6-Aug-09,Salmon River,44.42427139,-114.2349762,17060201
FW08ID042,2009,1,30-Jul-09,Salmon River,45.41189396,-116.2471452,17060209
FW08ID071,2009,1,11-Aug-09,Abandon Creek,48.79570404,-116.7498671,17010215
FW08ID078,2009,1,29-Jul-09,Little Medicine Creek,45.84354422,-115.8445425,17060305
FW08IL005,2009,1,23-Aug-09,Railroad Creek,40.37464363,-91.31890494,7080104
FW08IL045,2009,1,25-Aug-09,Unnamed Stream,39.83553165,-90.88966256,7130011
FW08IL002,2009,2,24-Aug-09,Plum Creek,39.67544736,-90.52533854,7130011
FW08ID045,2009,1,21-Jul-09,South Fork Salmon River,45.16191161,-115.5763845,17060208
FW08ID085,2009,1,1-Sep-09,Hoodoo Creek,45.02385104,-114.5730781,17060206
FW08ID049,2009,1,2-Sep-09,Salmon River,45.39650167,-114.1604451,17060203
FW08CO085,2009,1,7-Jul-09,East Douglas Creek,39.80551126,-108.6537634,14050007
FW08CO086,2009,1,19-Jun-09,Deer Creek,39.54923087,-105.1317434,10190002
FW08CO087,2009,1,1-Jul-09,East Past Creek,38.18577342,-106.4895271,13010004
FW08CO138,2009,1,26-Aug-09,Diamond Creek,40.35619514,-106.4882247,14010001
FW08KS001,2009,2,23-Jun-09,Twelvemile Creek,39.01490805,-98.01046463,10260010
FW08KS007,2009,1,14-Jul-09,Missouri River,39.8720393,-95.027241,10240005
FW08KS009,2009,1,21-Jul-09,Arkansas River,38.12609245,-98.07808799,11030010
FW08KS010,2009,2,4-Aug-09,South Fork Solomon River,39.42727676,-98.53949147,10260014
FW08KS011,2009,1,15-Jul-09,Missouri River,39.72624418,-94.91122094,10240011
FW08KS025,2009,1,12-Aug-09,Smoky Hill River,38.69972779,-98.10452187,10260006
FW08KS032,2009,1,7-Jul-09,Cottonwood River,38.37939188,-96.21420481,11070203
FW08KS048,2009,1,8-Jul-09,Kahola Creek,38.51547894,-96.45484192,11070201
FW08KS056,2009,1,28-Jul-09,North Fork Ninnescah River,37.66231809,-97.75767731,11030014
FW08KS061,2009,1,11-Aug-09,Arkansas River,37.92158603,-101.2713446,11030001
FW08LA004,2009,1,20-Jun-09,Unnamed,30.95177254,-90.68989084,8070203
FW08LA004,2009,2,15-Jul-09,Unnamed,30.95177254,-90.68989084,8070203
FW08LA005,2009,1,19-Jun-09,Chappapeela Creek,30.66860759,-90.31543287,8070205
FW08LA009,2009,1,22-Jun-09,Unnamed,30.50205343,-91.1669992,8070201
FW08LA023,2009,1,17-Jun-09,Bayou Chevreuil,29.89733426,-90.6833368,8090301
FW08AL026,2009,1,24-Jul-09,Alabama River Cutoff,31.19892816,-87.90346053,3150204
FW08LA035,2009,1,26-Jun-09,Lower Atchafalaya River,29.89213212,-91.44464194,8080101
FW08LA039,2009,1,23-Jun-09,Amite River,30.32847825,-90.84382133,8070202
FW08LA039,2009,2,14-Jul-09,Amite River,30.32847825,-90.84382133,8070202
FW08LA040,2009,1,26-Jun-09,Lower Old River,31.01756822,-91.69033989,8040301
FW08LA049,2009,1,25-Jun-09,Red River,31.21478174,-92.02428417,8040301
FW08LA099,2009,1,16-Jun-09,Unnamed,29.81875411,-91.5919155,8080103
FW08AZ074,2009,1,3-Jul-09,Colorado River,33.25130356,-114.6723289,15030104
FW08AZ074,2009,2,10-Jul-09,Colorado River,33.25130356,-114.6723289,15030104
FW08AZ087,2009,1,29-Jun-09,Salt River,33.61772,-110.9110334,15060103
FW08AZ100,2009,1,28-Jun-09,Tonto Creek,33.8736257,-111.3058217,15060105
FW08AZ260,2009,1,18-Jun-09,Silver Creek,34.37598408,-110.0121231,15020005
FW08RAZ9016,2009,1,21-Jun-09,Tonto Creek,34.2151092,-111.0990251,15060105
FW08RAZ9020,2009,1,27-Jun-09,Cienega Creek,31.88221533,-110.5566591,15050302
FW08RAZ9022,2009,1,26-Jun-09,Bonita Creek,32.95610434,-109.5318295,15040005
FW08RAZ9031,2009,1,6-Jul-09,Francis Creek,34.74458779,-113.2493543,15030202
FW08RAZTRB01,2009,1,23-Sep-09,Havasu Creek,36.1309407,-112.4153664,15010004
FW08CA020,2009,1,5-Aug-09,Klamath River,41.31852852,-123.5279597,18010209
FW08CA031,2009,1,3-Aug-09,Russian River,38.81627171,-123.0111924,18010110
FW08RCA9002,2009,1,7-Aug-09,South Fork Smith River,41.73407484,-123.9778002,18010101
FW08RCA9003,2009,1,13-Aug-09,Smith River,41.78769093,-124.0577643,18010101
FW08ID021,2009,1,26-Aug-09,Middle Fork Salmon River,44.83915164,-114.7851599,17060206
FW08IL009,2009,1,23-Jun-09,Illinois River,39.20864658,-90.59291944,7130011
FW08IL009,2009,2,10-Aug-09,Illinois River,39.20864658,-90.59291944,7130011
FW08IL012,2009,1,12-Aug-09,Mississippi River,37.0001081,-89.26342224,7140105
FW08IL013,2009,1,9-Aug-09,Mississippi River,40.47668883,-91.36703585,7080104
FW08IL035,2009,1,25-Jun-09,Mississippi River,42.31050964,-90.41706242,7060005
FW08IL044,2009,1,13-Aug-09,Mississippi River,37.42554052,-89.43320402,7140105
FW08LA160,2009,1,18-Jul-09,Chocatow River,31.87921876,-91.54333116,8050003
FW08LA140,2009,1,22-Jul-09,Gray Gully,30.13140152,-93.61952498,8080206
FW08LA164,2009,1,20-Jul-09,Little Bayou Sara,30.97787466,-91.47948203,8070201
FW08LA173,2009,1,21-Jul-09,Bayou De Jean Jean,31.35300743,-92.71816774,8080102
FW08MI001,2009,2,27-Jul-09,Wanadoga Creek,42.43728423,-85.12122073,4050003
FW08MI003,2009,1,13-Jul-09,Cedar Creek,43.77079423,-85.97860139,4060101
FW08MI006,2009,1,29-Jun-09,Bottom Creek,43.20778923,-83.20034269,4080204
FW08MI008,2009,1,14-Jul-09,Little Manistee River,44.14280676,-86.01340316,4060103
FW08MI009,2009,1,20-Jul-09,Whitney Creek,44.21902808,-83.87285929,4080101
FW08MI013,2009,1,8-Jul-09,Wier Creek,46.53231367,-89.39796022,4020102
FW08MI020,2009,2,10-Sep-09,St. Clair River,42.5522966,-82.58845921,4090002
FW08MI021,2009,1,29-Jul-09,Red Run River,42.55558653,-82.98476731,4090003
FW08MI025,2009,1,2-Sep-09,Pere Marquette River,43.93064022,-86.02687104,4060101
FW08MI029,2009,1,20-Jul-09,Grape Creek,44.31521583,-84.21130808,4080101
FW08MI031,2009,1,10-Jul-09,Mallard Creek,46.29205997,-88.94178851,4030106
FW08MI032,2009,1,11-Jul-09,Wycamp Stream,45.65369383,-84.99923707,4060105
FW08MI035,2009,1,12-Jul-09,Unknown,42.80947231,-86.17005127,4050002
FW08MI045,2009,1,21-Jul-09,Rifle River,44.1003082,-84.05017167,4080101
FW08MI052,2009,1,30-Jun-09,Unnamed near South Park,42.94237762,-82.48532742,4090001
FW08MI053,2009,1,28-Jul-09,Unknown in Bloomfield Township,42.54559156,-83.31093382,4090004
FW08MI055,2009,1,8-Jul-09,Ten Mile Creek,46.9449983,-89.15259887,4020103
FW08MI063,2009,1,7-Jul-09,Unnamed in Pelkie,46.78711584,-88.74089617,4020104
FW08MI077,2009,1,22-Jul-09,Pams Farm Drain,43.61935318,-82.78240748,4090001
FW08MI079,2009,1,18-Aug-09,Unnamed,46.66531826,-88.17076379,4030107
FW08MI080,2009,1,17-Aug-09,Unnamed,46.18148384,-85.87592408,4060106
FW08MS020,2009,2,24-Jul-09,Unnamed Tributary,31.19723352,-89.69055391,3180004
FW08MS026,2009,2,24-Jul-09,Topisaw Creek,31.31668821,-90.29968637,3180005
FW08MS045,2009,1,4-Aug-09,Clarke County (2),32.16149041,-88.8248558,3170002
FW08MS053,2009,1,19-Aug-09,Pascagoula River,30.40424154,-88.58716251,3170006
FW08RMS9252,2009,1,4-Aug-09,Little Tallahala Creek,32.21243102,-89.33056919,3170004
FW08RMS9254,2009,1,13-Aug-09,Lobutcha Creek,32.98176128,-89.38308825,3180001
FW08RMS9306,2009,1,21-Aug-09,Five Mile Creek,32.2157466,-90.69172947,8060202
FW08RMS9418,2009,1,5-Aug-09,Buckatunna Creek,32.16238508,-88.57950097,3170002
FW08MI007,2009,1,6-Jul-09,Unnamed near Seney,46.48968808,-86.10953724,4060106
FW08MD010,2009,2,18-Aug-09,Rock Creek,38.90393408,-77.05623395,2070010
FW08MD022,2009,1,15-Jul-09,Molly Horn Branch,38.54956891,-75.74115058,2060008
FW08MN013,2009,2,21-Jul-09,Mississippi River,44.13244189,-91.72951957,7040003
FW08MN022,2009,1,15-Jul-09,St. Louis River,46.98701854,-92.81150078,4010201
FW08MN042,2009,1,16-Jul-09,Cloquet River,46.94815024,-92.43221878,4010202
FW08MN051,2009,1,13-Jul-09,St. Croix River,45.1617392,-92.75751604,7030005
FW08MN052,2009,1,14-Jul-09,Mississippi River,44.9773027,-93.24067239,7010206
FW08MT049,2009,1,16-Sep-09,Missouri River (Fort Peck Reach),48.00521118,-105.9092292,10060001
FW08NH001,2009,1,15-Jul-09,Nubanusit Brook,42.91108257,-71.99572499,1070003
FW08NH001,2009,2,20-Aug-09,Nubanusit Brook,42.91108257,-71.99572499,1070003
